Month,HEADLINE_CPI_USA,IR3TIB_USA,IRLT_USA,IRSTCI_USA,CORE_CPI_USA,DGS2_USA,DIV_YIELD_USA,CREDIT_SPREAD_BAA_USA,CREDIT_SPREAD_AAA_USA,HY_SPREAD_USA,SPREAD_10Y3M_USA,SPREAD_10Y2Y_USA,SPREAD_BAA_AAA_USA
2014-01,1.3,0.12,2.86,0.07,235.961,0.3938095238095238,150.026,2.34,1.55,,2.74,2.466190476190476,0.7899999999999998
2014-01,1.3,0.12,2.86,0.07,235.961,0.3938095238095238,150.026,2.34,1.55,,2.74,2.466190476190476,0.7899999999999998
2014-01,1.3,0.12,2.86,0.07,235.961,0.3938095238095238,150.026,2.32,1.55,,2.74,2.466190476190476,0.7699999999999998
2014-01,1.3,0.12,2.86,0.07,235.961,0.3938095238095238,150.026,2.32,1.55,,2.74,2.466190476190476,0.7699999999999998
2014-01,1.3,0.12,2.86,0.07,235.961,0.3938095238095238,150.026,2.31,1.52,,2.74,2.466190476190476,0.79
2014-01,1.3,0.12,2.86,0.07,235.961,0.3938095238095238,150.026,2.31,1.59,,2.74,2.466190476190476,0.72
2014-01,1.3,0.12,2.86,0.07,235.961,0.3938095238095238,150.026,2.32,1.62,,2.74,2.466190476190476,0.6999999999999997
2014-01,1.3,0.12,2.86,0.07,235.961,0.3938095238095238,150.026,2.34,1.63,,2.74,2.466190476190476,0.71
2014-01,1.3,0.12,2.86,0.07,235.961,0.3938095238095238,150.026,2.34,1.62,,2.74,2.466190476190476,0.7199999999999998
2014-01,1.3,0.12,2.86,0.07,235.961,0.3938095238095238,150.026,2.32,1.6,,2.74,2.466190476190476,0.7199999999999998
2014-01,1.3,0.12,2.86,0.07,235.961,0.3938095238095238,150.026,2.32,1.62,,2.74,2.466190476190476,0.6999999999999997
2014-01,1.3,0.12,2.86,0.07,235.961,0.3938095238095238,150.026,2.33,1.63,,2.74,2.466190476190476,0.7000000000000002
2014-01,1.3,0.12,2.86,0.07,235.961,0.3938095238095238,150.026,,,,2.74,2.466190476190476,
2014-01,1.3,0.12,2.86,0.07,235.961,0.3938095238095238,150.026,2.3,1.61,,2.74,2.466190476190476,0.6899999999999997
2014-01,1.3,0.12,2.86,0.07,235.961,0.3938095238095238,150.026,2.3,1.61,,2.74,2.466190476190476,0.6899999999999997
2014-01,1.3,0.12,2.86,0.07,235.961,0.3938095238095238,150.026,2.32,1.64,,2.74,2.466190476190476,0.6799999999999999
2014-01,1.3,0.12,2.86,0.07,235.961,0.3938095238095238,150.026,2.35,1.7,,2.74,2.466190476190476,0.6500000000000001
2014-01,1.3,0.12,2.86,0.07,235.961,0.3938095238095238,150.026,2.36,1.7,,2.74,2.466190476190476,0.6599999999999999
2014-01,1.3,0.12,2.86,0.07,235.961,0.3938095238095238,150.026,2.35,1.71,,2.74,2.466190476190476,0.6400000000000001
2014-01,1.3,0.12,2.86,0.07,235.961,0.3938095238095238,150.026,2.38,1.74,,2.74,2.466190476190476,0.6399999999999999
2014-01,1.3,0.12,2.86,0.07,235.961,0.3938095238095238,150.026,2.36,1.72,,2.74,2.466190476190476,0.6399999999999999
2014-01,1.3,0.12,2.86,0.07,235.961,0.3938095238095238,150.026,2.4,1.76,,2.74,2.466190476190476,0.6399999999999999
2014-02,0.7,0.13,2.71,0.07,236.185,0.3268421052631579,150.026,2.39,1.74,,2.58,2.383157894736842,0.6500000000000001
2014-02,0.7,0.13,2.71,0.07,236.185,0.3268421052631579,150.026,2.41,1.78,,2.58,2.383157894736842,0.6300000000000001
2014-02,0.7,0.13,2.71,0.07,236.185,0.3268421052631579,150.026,2.42,1.78,,2.58,2.383157894736842,0.6399999999999999
2014-02,0.7,0.13,2.71,0.07,236.185,0.3268421052631579,150.026,2.4,1.77,,2.58,2.383157894736842,0.6299999999999999
2014-02,0.7,0.13,2.71,0.07,236.185,0.3268421052631579,150.026,2.42,1.78,,2.58,2.383157894736842,0.6399999999999999
2014-02,0.7,0.13,2.71,0.07,236.185,0.3268421052631579,150.026,2.42,1.78,,2.58,2.383157894736842,0.6399999999999999
2014-02,0.7,0.13,2.71,0.07,236.185,0.3268421052631579,150.026,2.39,1.75,,2.58,2.383157894736842,0.6400000000000001
2014-02,0.7,0.13,2.71,0.07,236.185,0.3268421052631579,150.026,2.36,1.74,,2.58,2.383157894736842,0.6199999999999999
2014-02,0.7,0.13,2.71,0.07,236.185,0.3268421052631579,150.026,2.39,1.76,,2.58,2.383157894736842,0.6300000000000001
2014-02,0.7,0.13,2.71,0.07,236.185,0.3268421052631579,150.026,2.38,1.75,,2.58,2.383157894736842,0.6299999999999999
2014-02,0.7,0.13,2.71,0.07,236.185,0.3268421052631579,150.026,,,,2.58,2.383157894736842,
2014-02,0.7,0.13,2.71,0.07,236.185,0.3268421052631579,150.026,2.4,1.76,,2.58,2.383157894736842,0.6399999999999999
2014-02,0.7,0.13,2.71,0.07,236.185,0.3268421052631579,150.026,2.41,1.77,,2.58,2.383157894736842,0.6400000000000001
2014-02,0.7,0.13,2.71,0.07,236.185,0.3268421052631579,150.026,2.39,1.76,,2.58,2.383157894736842,0.6300000000000001
2014-02,0.7,0.13,2.71,0.07,236.185,0.3268421052631579,150.026,2.38,1.71,,2.58,2.383157894736842,0.6699999999999999
2014-02,0.7,0.13,2.71,0.07,236.185,0.3268421052631579,150.026,2.38,1.7,,2.58,2.383157894736842,0.6799999999999999
2014-02,0.7,0.13,2.71,0.07,236.185,0.3268421052631579,150.026,2.38,1.69,,2.58,2.383157894736842,0.69
2014-02,0.7,0.13,2.71,0.07,236.185,0.3268421052631579,150.026,2.38,1.7,,2.58,2.383157894736842,0.6799999999999999
2014-02,0.7,0.13,2.71,0.07,236.185,0.3268421052631579,150.026,2.36,1.68,,2.58,2.383157894736842,0.6799999999999999
2014-02,0.7,0.13,2.71,0.07,236.185,0.3268421052631579,150.026,2.35,1.66,,2.58,2.383157894736842,0.6900000000000002
2014-03,1.2,0.12,2.72,0.08,236.625,0.3990476190476191,150.026,2.37,1.69,,2.6,2.320952380952381,0.6800000000000002
2014-03,1.2,0.12,2.72,0.08,236.625,0.3990476190476191,150.026,2.35,1.67,,2.6,2.320952380952381,0.6800000000000002
2014-03,1.2,0.12,2.72,0.08,236.625,0.3990476190476191,150.026,2.36,1.68,,2.6,2.320952380952381,0.6799999999999999
2014-03,1.2,0.12,2.72,0.08,236.625,0.3990476190476191,150.026,2.37,1.68,,2.6,2.320952380952381,0.6900000000000002
2014-03,1.2,0.12,2.72,0.08,236.625,0.3990476190476191,150.026,2.34,1.66,,2.6,2.320952380952381,0.6799999999999999
2014-03,1.2,0.12,2.72,0.08,236.625,0.3990476190476191,150.026,2.36,1.67,,2.6,2.320952380952381,0.69
2014-03,1.2,0.12,2.72,0.08,236.625,0.3990476190476191,150.026,2.37,1.69,,2.6,2.320952380952381,0.6800000000000002
2014-03,1.2,0.12,2.72,0.08,236.625,0.3990476190476191,150.026,2.38,1.69,,2.6,2.320952380952381,0.69
2014-03,1.2,0.12,2.72,0.08,236.625,0.3990476190476191,150.026,2.39,1.69,,2.6,2.320952380952381,0.7000000000000002
2014-03,1.2,0.12,2.72,0.08,236.625,0.3990476190476191,150.026,2.4,1.72,,2.6,2.320952380952381,0.6799999999999999
2014-03,1.2,0.12,2.72,0.08,236.625,0.3990476190476191,150.026,2.4,1.71,,2.6,2.320952380952381,0.69
2014-03,1.2,0.12,2.72,0.08,236.625,0.3990476190476191,150.026,2.42,1.73,,2.6,2.320952380952381,0.69
2014-03,1.2,0.12,2.72,0.08,236.625,0.3990476190476191,150.026,2.37,1.67,,2.6,2.320952380952381,0.7000000000000002
2014-03,1.2,0.12,2.72,0.08,236.625,0.3990476190476191,150.026,2.34,1.65,,2.6,2.320952380952381,0.69
2014-03,1.2,0.12,2.72,0.08,236.625,0.3990476190476191,150.026,2.32,1.64,,2.6,2.320952380952381,0.6799999999999999
2014-03,1.2,0.12,2.72,0.08,236.625,0.3990476190476191,150.026,2.29,1.61,,2.6,2.320952380952381,0.6799999999999999
2014-03,1.2,0.12,2.72,0.08,236.625,0.3990476190476191,150.026,2.28,1.61,,2.6,2.320952380952381,0.6699999999999997
2014-03,1.2,0.12,2.72,0.08,236.625,0.3990476190476191,150.026,2.28,1.62,,2.6,2.320952380952381,0.6599999999999997
2014-03,1.2,0.12,2.72,0.08,236.625,0.3990476190476191,150.026,2.26,1.6,,2.6,2.320952380952381,0.6599999999999997
2014-03,1.2,0.12,2.72,0.08,236.625,0.3990476190476191,150.026,2.25,1.58,,2.6,2.320952380952381,0.6699999999999999
2014-03,1.2,0.12,2.72,0.08,236.625,0.3990476190476191,150.026,2.26,1.59,,2.6,2.320952380952381,0.6699999999999997
2014-04,1.8,0.12,2.71,0.09,237.072,0.4171428571428571,150.026,2.26,1.53,,2.59,2.2928571428571427,0.7299999999999998
2014-04,1.8,0.12,2.71,0.09,237.072,0.4171428571428571,150.026,2.25,1.52,,2.59,2.2928571428571427,0.73
2014-04,1.8,0.12,2.71,0.09,237.072,0.4171428571428571,150.026,2.24,1.52,,2.59,2.2928571428571427,0.7200000000000002
2014-04,1.8,0.12,2.71,0.09,237.072,0.4171428571428571,150.026,2.25,1.54,,2.59,2.2928571428571427,0.71
2014-04,1.8,0.12,2.71,0.09,237.072,0.4171428571428571,150.026,2.24,1.54,,2.59,2.2928571428571427,0.7000000000000002
2014-04,1.8,0.12,2.71,0.09,237.072,0.4171428571428571,150.026,2.26,1.56,,2.59,2.2928571428571427,0.6999999999999997
2014-04,1.8,0.12,2.71,0.09,237.072,0.4171428571428571,150.026,2.25,1.55,,2.59,2.2928571428571427,0.7
2014-04,1.8,0.12,2.71,0.09,237.072,0.4171428571428571,150.026,2.24,1.59,,2.59,2.2928571428571427,0.6500000000000001
2014-04,1.8,0.12,2.71,0.09,237.072,0.4171428571428571,150.026,2.23,1.58,,2.59,2.2928571428571427,0.6499999999999999
2014-04,1.8,0.12,2.71,0.09,237.072,0.4171428571428571,150.026,2.22,1.57,,2.59,2.2928571428571427,0.6500000000000001
2014-04,1.8,0.12,2.71,0.09,237.072,0.4171428571428571,150.026,2.2,1.56,,2.59,2.2928571428571427,0.6400000000000001
2014-04,1.8,0.12,2.71,0.09,237.072,0.4171428571428571,150.026,2.19,1.54,,2.59,2.2928571428571427,0.6499999999999999
2014-04,1.8,0.12,2.71,0.09,237.072,0.4171428571428571,150.026,2.16,1.52,,2.59,2.2928571428571427,0.6400000000000001
2014-04,1.8,0.12,2.71,0.09,237.072,0.4171428571428571,150.026,,,,2.59,2.2928571428571427,
2014-04,1.8,0.12,2.71,0.09,237.072,0.4171428571428571,150.026,2.18,1.53,,2.59,2.2928571428571427,0.6500000000000001
2014-04,1.8,0.12,2.71,0.09,237.072,0.4171428571428571,150.026,2.15,1.51,,2.59,2.2928571428571427,0.6399999999999999
2014-04,1.8,0.12,2.71,0.09,237.072,0.4171428571428571,150.026,2.15,1.51,,2.59,2.2928571428571427,0.6399999999999999
2014-04,1.8,0.12,2.71,0.09,237.072,0.4171428571428571,150.026,2.14,1.5,,2.59,2.2928571428571427,0.6400000000000001
2014-04,1.8,0.12,2.71,0.09,237.072,0.4171428571428571,150.026,2.13,1.5,,2.59,2.2928571428571427,0.6299999999999999
2014-04,1.8,0.12,2.71,0.09,237.072,0.4171428571428571,150.026,2.13,1.5,,2.59,2.2928571428571427,0.6299999999999999
2014-04,1.8,0.12,2.71,0.09,237.072,0.4171428571428571,150.026,2.15,1.53,,2.59,2.2928571428571427,0.6199999999999999
2014-04,1.8,0.12,2.71,0.09,237.072,0.4171428571428571,150.026,2.16,1.54,,2.59,2.2928571428571427,0.6200000000000001
2014-05,2.0,0.11,2.56,0.09,237.529,0.389047619047619,150.026,2.14,1.53,,2.45,2.170952380952381,0.6100000000000001
2014-05,2.0,0.11,2.56,0.09,237.529,0.389047619047619,150.026,2.14,1.52,,2.45,2.170952380952381,0.6200000000000001
2014-05,2.0,0.11,2.56,0.09,237.529,0.389047619047619,150.026,2.15,1.53,,2.45,2.170952380952381,0.6199999999999999
2014-05,2.0,0.11,2.56,0.09,237.529,0.389047619047619,150.026,2.15,1.52,,2.45,2.170952380952381,0.6299999999999999
2014-05,2.0,0.11,2.56,0.09,237.529,0.389047619047619,150.026,2.16,1.54,,2.45,2.170952380952381,0.6200000000000001
2014-05,2.0,0.11,2.56,0.09,237.529,0.389047619047619,150.026,2.18,1.56,,2.45,2.170952380952381,0.6200000000000001
2014-05,2.0,0.11,2.56,0.09,237.529,0.389047619047619,150.026,2.21,1.59,,2.45,2.170952380952381,0.6199999999999999
2014-05,2.0,0.11,2.56,0.09,237.529,0.389047619047619,150.026,2.2,1.58,,2.45,2.170952380952381,0.6200000000000001
2014-05,2.0,0.11,2.56,0.09,237.529,0.389047619047619,150.026,2.21,1.59,,2.45,2.170952380952381,0.6199999999999999
2014-05,2.0,0.11,2.56,0.09,237.529,0.389047619047619,150.026,2.2,1.58,,2.45,2.170952380952381,0.6200000000000001
2014-05,2.0,0.11,2.56,0.09,237.529,0.389047619047619,150.026,2.22,1.58,,2.45,2.170952380952381,0.6400000000000001
2014-05,2.0,0.11,2.56,0.09,237.529,0.389047619047619,150.026,2.2,1.57,,2.45,2.170952380952381,0.6300000000000001
2014-05,2.0,0.11,2.56,0.09,237.529,0.389047619047619,150.026,2.22,1.61,,2.45,2.170952380952381,0.6100000000000001
2014-05,2.0,0.11,2.56,0.09,237.529,0.389047619047619,150.026,2.23,1.63,,2.45,2.170952380952381,0.6000000000000001
2014-05,2.0,0.11,2.56,0.09,237.529,0.389047619047619,150.026,2.26,1.65,,2.45,2.170952380952381,0.6099999999999999
2014-05,2.0,0.11,2.56,0.09,237.529,0.389047619047619,150.026,2.25,1.67,,2.45,2.170952380952381,0.5800000000000001
2014-05,2.0,0.11,2.56,0.09,237.529,0.389047619047619,150.026,2.24,1.65,,2.45,2.170952380952381,0.5900000000000003
2014-05,2.0,0.11,2.56,0.09,237.529,0.389047619047619,150.026,,,,2.45,2.170952380952381,
2014-05,2.0,0.11,2.56,0.09,237.529,0.389047619047619,150.026,2.23,1.69,,2.45,2.170952380952381,0.54
2014-05,2.0,0.11,2.56,0.09,237.529,0.389047619047619,150.026,2.23,1.69,,2.45,2.170952380952381,0.54
2014-05,2.0,0.11,2.56,0.09,237.529,0.389047619047619,150.026,2.24,1.7,,2.45,2.170952380952381,0.5400000000000003
2014-05,2.0,0.11,2.56,0.09,237.529,0.389047619047619,150.026,2.22,1.68,,2.45,2.170952380952381,0.5400000000000003
2014-06,1.9,0.11,2.6,0.1,237.837,0.4523809523809524,150.026,2.22,1.68,,2.49,2.1476190476190475,0.5400000000000003
2014-06,1.9,0.11,2.6,0.1,237.837,0.4523809523809524,150.026,2.22,1.68,,2.49,2.1476190476190475,0.5400000000000003
2014-06,1.9,0.11,2.6,0.1,237.837,0.4523809523809524,150.026,2.23,1.67,,2.49,2.1476190476190475,0.56
2014-06,1.9,0.11,2.6,0.1,237.837,0.4523809523809524,150.026,2.24,1.68,,2.49,2.1476190476190475,0.5600000000000003
2014-06,1.9,0.11,2.6,0.1,237.837,0.4523809523809524,150.026,2.23,1.68,,2.49,2.1476190476190475,0.55
2014-06,1.9,0.11,2.6,0.1,237.837,0.4523809523809524,150.026,2.22,1.67,,2.49,2.1476190476190475,0.5500000000000003
2014-06,1.9,0.11,2.6,0.1,237.837,0.4523809523809524,150.026,2.21,1.67,,2.49,2.1476190476190475,0.54
2014-06,1.9,0.11,2.6,0.1,237.837,0.4523809523809524,150.026,2.2,1.66,,2.49,2.1476190476190475,0.5400000000000003
2014-06,1.9,0.11,2.6,0.1,237.837,0.4523809523809524,150.026,2.21,1.67,,2.49,2.1476190476190475,0.54
2014-06,1.9,0.11,2.6,0.1,237.837,0.4523809523809524,150.026,2.19,1.66,,2.49,2.1476190476190475,0.53
2014-06,1.9,0.11,2.6,0.1,237.837,0.4523809523809524,150.026,2.17,1.63,,2.49,2.1476190476190475,0.54
2014-06,1.9,0.11,2.6,0.1,237.837,0.4523809523809524,150.026,2.17,1.63,,2.49,2.1476190476190475,0.54
2014-06,1.9,0.11,2.6,0.1,237.837,0.4523809523809524,150.026,2.19,1.65,,2.49,2.1476190476190475,0.54
2014-06,1.9,0.11,2.6,0.1,237.837,0.4523809523809524,150.026,2.19,1.66,,2.49,2.1476190476190475,0.53
2014-06,1.9,0.11,2.6,0.1,237.837,0.4523809523809524,150.026,2.2,1.63,,2.49,2.1476190476190475,0.5700000000000003
2014-06,1.9,0.11,2.6,0.1,237.837,0.4523809523809524,150.026,2.19,1.62,,2.49,2.1476190476190475,0.5699999999999998
2014-06,1.9,0.11,2.6,0.1,237.837,0.4523809523809524,150.026,2.18,1.63,,2.49,2.1476190476190475,0.5500000000000003
2014-06,1.9,0.11,2.6,0.1,237.837,0.4523809523809524,150.026,2.18,1.63,,2.49,2.1476190476190475,0.5500000000000003
2014-06,1.9,0.11,2.6,0.1,237.837,0.4523809523809524,150.026,2.18,1.62,,2.49,2.1476190476190475,0.56
2014-06,1.9,0.11,2.6,0.1,237.837,0.4523809523809524,150.026,2.2,1.63,,2.49,2.1476190476190475,0.5700000000000003
2014-06,1.9,0.11,2.6,0.1,237.837,0.4523809523809524,150.026,2.18,1.62,,2.49,2.1476190476190475,0.56
2014-07,1.8,0.13,2.54,0.09,238.195,0.5063636363636363,150.026,2.19,1.64,,2.41,2.0336363636363637,0.55
2014-07,1.8,0.13,2.54,0.09,238.195,0.5063636363636363,150.026,2.2,1.63,,2.41,2.0336363636363637,0.5700000000000003
2014-07,1.8,0.13,2.54,0.09,238.195,0.5063636363636363,150.026,2.21,1.63,,2.41,2.0336363636363637,0.5800000000000001
2014-07,1.8,0.13,2.54,0.09,238.195,0.5063636363636363,150.026,,,,2.41,2.0336363636363637,
2014-07,1.8,0.13,2.54,0.09,238.195,0.5063636363636363,150.026,2.18,1.61,,2.41,2.0336363636363637,0.5700000000000001
2014-07,1.8,0.13,2.54,0.09,238.195,0.5063636363636363,150.026,2.18,1.6,,2.41,2.0336363636363637,0.5800000000000001
2014-07,1.8,0.13,2.54,0.09,238.195,0.5063636363636363,150.026,2.17,1.59,,2.41,2.0336363636363637,0.5799999999999998
2014-07,1.8,0.13,2.54,0.09,238.195,0.5063636363636363,150.026,2.2,1.64,,2.41,2.0336363636363637,0.5600000000000003
2014-07,1.8,0.13,2.54,0.09,238.195,0.5063636363636363,150.026,2.2,1.64,,2.41,2.0336363636363637,0.5600000000000003
2014-07,1.8,0.13,2.54,0.09,238.195,0.5063636363636363,150.026,2.21,1.64,,2.41,2.0336363636363637,0.5700000000000001
2014-07,1.8,0.13,2.54,0.09,238.195,0.5063636363636363,150.026,2.2,1.63,,2.41,2.0336363636363637,0.5700000000000003
2014-07,1.8,0.13,2.54,0.09,238.195,0.5063636363636363,150.026,2.19,1.62,,2.41,2.0336363636363637,0.5699999999999998
2014-07,1.8,0.13,2.54,0.09,238.195,0.5063636363636363,150.026,2.22,1.64,,2.41,2.0336363636363637,0.5800000000000003
2014-07,1.8,0.13,2.54,0.09,238.195,0.5063636363636363,150.026,2.2,1.63,,2.41,2.0336363636363637,0.5700000000000003
2014-07,1.8,0.13,2.54,0.09,238.195,0.5063636363636363,150.026,2.19,1.61,,2.41,2.0336363636363637,0.5799999999999998
2014-07,1.8,0.13,2.54,0.09,238.195,0.5063636363636363,150.026,2.19,1.61,,2.41,2.0336363636363637,0.5799999999999998
2014-07,1.8,0.13,2.54,0.09,238.195,0.5063636363636363,150.026,2.2,1.64,,2.41,2.0336363636363637,0.5600000000000003
2014-07,1.8,0.13,2.54,0.09,238.195,0.5063636363636363,150.026,2.2,1.65,,2.41,2.0336363636363637,0.5500000000000003
2014-07,1.8,0.13,2.54,0.09,238.195,0.5063636363636363,150.026,2.19,1.64,,2.41,2.0336363636363637,0.55
2014-07,1.8,0.13,2.54,0.09,238.195,0.5063636363636363,150.026,2.19,1.6,,2.41,2.0336363636363637,0.5899999999999999
2014-07,1.8,0.13,2.54,0.09,238.195,0.5063636363636363,150.026,2.18,1.59,,2.41,2.0336363636363637,0.5900000000000001
2014-07,1.8,0.13,2.54,0.09,238.195,0.5063636363636363,150.026,2.17,1.58,,2.41,2.0336363636363637,0.5899999999999999
2014-07,1.8,0.13,2.54,0.09,238.195,0.5063636363636363,150.026,2.17,1.57,,2.41,2.0336363636363637,0.5999999999999999
2014-08,1.4,0.13,2.42,0.09,238.405,0.4723809523809524,150.026,2.23,1.66,,2.29,1.9476190476190476,0.5700000000000001
2014-08,1.4,0.13,2.42,0.09,238.405,0.4723809523809524,150.026,2.24,1.67,,2.29,1.9476190476190476,0.5700000000000003
2014-08,1.4,0.13,2.42,0.09,238.405,0.4723809523809524,150.026,2.25,1.66,,2.29,1.9476190476190476,0.5900000000000001
2014-08,1.4,0.13,2.42,0.09,238.405,0.4723809523809524,150.026,2.26,1.67,,2.29,1.9476190476190476,0.5899999999999999
2014-08,1.4,0.13,2.42,0.09,238.405,0.4723809523809524,150.026,2.28,1.68,,2.29,1.9476190476190476,0.5999999999999999
2014-08,1.4,0.13,2.42,0.09,238.405,0.4723809523809524,150.026,2.27,1.65,,2.29,1.9476190476190476,0.6200000000000001
2014-08,1.4,0.13,2.42,0.09,238.405,0.4723809523809524,150.026,2.28,1.66,,2.29,1.9476190476190476,0.6199999999999999
2014-08,1.4,0.13,2.42,0.09,238.405,0.4723809523809524,150.026,2.29,1.68,,2.29,1.9476190476190476,0.6100000000000001
2014-08,1.4,0.13,2.42,0.09,238.405,0.4723809523809524,150.026,2.31,1.68,,2.29,1.9476190476190476,0.6300000000000001
2014-08,1.4,0.13,2.42,0.09,238.405,0.4723809523809524,150.026,2.29,1.66,,2.29,1.9476190476190476,0.6300000000000001
2014-08,1.4,0.13,2.42,0.09,238.405,0.4723809523809524,150.026,2.29,1.66,,2.29,1.9476190476190476,0.6300000000000001
2014-08,1.4,0.13,2.42,0.09,238.405,0.4723809523809524,150.026,2.31,1.67,,2.29,1.9476190476190476,0.6400000000000001
2014-08,1.4,0.13,2.42,0.09,238.405,0.4723809523809524,150.026,2.33,1.71,,2.29,1.9476190476190476,0.6200000000000001
2014-08,1.4,0.13,2.42,0.09,238.405,0.4723809523809524,150.026,2.3,1.68,,2.29,1.9476190476190476,0.6199999999999999
2014-08,1.4,0.13,2.42,0.09,238.405,0.4723809523809524,150.026,2.28,1.67,,2.29,1.9476190476190476,0.6099999999999999
2014-08,1.4,0.13,2.42,0.09,238.405,0.4723809523809524,150.026,2.26,1.63,,2.29,1.9476190476190476,0.6299999999999999
2014-08,1.4,0.13,2.42,0.09,238.405,0.4723809523809524,150.026,2.25,1.62,,2.29,1.9476190476190476,0.6299999999999999
2014-08,1.4,0.13,2.42,0.09,238.405,0.4723809523809524,150.026,2.26,1.64,,2.29,1.9476190476190476,0.6199999999999999
2014-08,1.4,0.13,2.42,0.09,238.405,0.4723809523809524,150.026,2.24,1.62,,2.29,1.9476190476190476,0.6200000000000001
2014-08,1.4,0.13,2.42,0.09,238.405,0.4723809523809524,150.026,2.23,1.6,,2.29,1.9476190476190476,0.6299999999999999
2014-08,1.4,0.13,2.42,0.09,238.405,0.4723809523809524,150.026,2.23,1.6,,2.29,1.9476190476190476,0.6299999999999999
2014-09,1.4,0.12,2.53,0.09,238.786,0.5666666666666667,150.026,,,,2.4099999999999997,1.9633333333333332,
2014-09,1.4,0.12,2.53,0.09,238.786,0.5666666666666667,150.026,2.25,1.58,,2.4099999999999997,1.9633333333333332,0.6699999999999999
2014-09,1.4,0.12,2.53,0.09,238.786,0.5666666666666667,150.026,2.24,1.57,,2.4099999999999997,1.9633333333333332,0.6700000000000002
2014-09,1.4,0.12,2.53,0.09,238.786,0.5666666666666667,150.026,2.25,1.58,,2.4099999999999997,1.9633333333333332,0.6699999999999999
2014-09,1.4,0.12,2.53,0.09,238.786,0.5666666666666667,150.026,2.29,1.64,,2.4099999999999997,1.9633333333333332,0.6500000000000001
2014-09,1.4,0.12,2.53,0.09,238.786,0.5666666666666667,150.026,2.26,1.6,,2.4099999999999997,1.9633333333333332,0.6599999999999997
2014-09,1.4,0.12,2.53,0.09,238.786,0.5666666666666667,150.026,2.25,1.59,,2.4099999999999997,1.9633333333333332,0.6599999999999999
2014-09,1.4,0.12,2.53,0.09,238.786,0.5666666666666667,150.026,2.26,1.59,,2.4099999999999997,1.9633333333333332,0.6699999999999997
2014-09,1.4,0.12,2.53,0.09,238.786,0.5666666666666667,150.026,2.25,1.58,,2.4099999999999997,1.9633333333333332,0.6699999999999999
2014-09,1.4,0.12,2.53,0.09,238.786,0.5666666666666667,150.026,2.27,1.6,,2.4099999999999997,1.9633333333333332,0.6699999999999999
2014-09,1.4,0.12,2.53,0.09,238.786,0.5666666666666667,150.026,2.28,1.61,,2.4099999999999997,1.9633333333333332,0.6699999999999997
2014-09,1.4,0.12,2.53,0.09,238.786,0.5666666666666667,150.026,2.3,1.62,,2.4099999999999997,1.9633333333333332,0.6799999999999997
2014-09,1.4,0.12,2.53,0.09,238.786,0.5666666666666667,150.026,2.29,1.6,,2.4099999999999997,1.9633333333333332,0.69
2014-09,1.4,0.12,2.53,0.09,238.786,0.5666666666666667,150.026,2.28,1.59,,2.4099999999999997,1.9633333333333332,0.6899999999999997
2014-09,1.4,0.12,2.53,0.09,238.786,0.5666666666666667,150.026,2.26,1.57,,2.4099999999999997,1.9633333333333332,0.6899999999999997
2014-09,1.4,0.12,2.53,0.09,238.786,0.5666666666666667,150.026,2.27,1.58,,2.4099999999999997,1.9633333333333332,0.69
2014-09,1.4,0.12,2.53,0.09,238.786,0.5666666666666667,150.026,2.26,1.56,,2.4099999999999997,1.9633333333333332,0.6999999999999997
2014-09,1.4,0.12,2.53,0.09,238.786,0.5666666666666667,150.026,2.27,1.56,,2.4099999999999997,1.9633333333333332,0.71
2014-09,1.4,0.12,2.53,0.09,238.786,0.5666666666666667,150.026,2.27,1.54,,2.4099999999999997,1.9633333333333332,0.73
2014-09,1.4,0.12,2.53,0.09,238.786,0.5666666666666667,150.026,2.27,1.52,,2.4099999999999997,1.9633333333333332,0.75
2014-09,1.4,0.12,2.53,0.09,238.786,0.5666666666666667,150.026,2.27,1.52,,2.4099999999999997,1.9633333333333332,0.75
2014-09,1.4,0.12,2.53,0.09,238.786,0.5666666666666667,150.026,2.29,1.53,,2.4099999999999997,1.9633333333333332,0.76
2014-10,1.3,0.12,2.3,0.09,239.191,0.4454545454545455,150.026,2.31,1.53,,2.1799999999999997,1.8545454545454545,0.78
2014-10,1.3,0.12,2.3,0.09,239.191,0.4454545454545455,150.026,2.32,1.55,,2.1799999999999997,1.8545454545454545,0.7699999999999998
2014-10,1.3,0.12,2.3,0.09,239.191,0.4454545454545455,150.026,2.29,1.53,,2.1799999999999997,1.8545454545454545,0.76
2014-10,1.3,0.12,2.3,0.09,239.191,0.4454545454545455,150.026,2.3,1.55,,2.1799999999999997,1.8545454545454545,0.7499999999999998
2014-10,1.3,0.12,2.3,0.09,239.191,0.4454545454545455,150.026,2.3,1.55,,2.1799999999999997,1.8545454545454545,0.7499999999999998
2014-10,1.3,0.12,2.3,0.09,239.191,0.4454545454545455,150.026,2.32,1.57,,2.1799999999999997,1.8545454545454545,0.7499999999999998
2014-10,1.3,0.12,2.3,0.09,239.191,0.4454545454545455,150.026,2.34,1.58,,2.1799999999999997,1.8545454545454545,0.7599999999999998
2014-10,1.3,0.12,2.3,0.09,239.191,0.4454545454545455,150.026,2.36,1.58,,2.1799999999999997,1.8545454545454545,0.7799999999999998
2014-10,1.3,0.12,2.3,0.09,239.191,0.4454545454545455,150.026,,,,2.1799999999999997,1.8545454545454545,
